apology,謝罪,名詞
biology,生物学,名詞
verb,動詞,名詞
adjective,形容詞,名詞
look up,～(単語など)を調べる,動詞
subscribe,(～を)定期購読する(to～),動詞
critical,"決定的な, 批評の",名詞
opinion,意見,名詞
prose,散文,名詞
poetry,詩,名詞
accent,"訛り, 方言",名詞
tongue,"舌, 言語, 言葉",名詞
text,文章； メール； メールを送る； ～にメールを送る,動詞
grammar,文法,名詞
analyze,～を分析する,動詞
expert,"専門家； (～に)熟達した(at, in～)",動詞
scholar,"学者, 奨学生",名詞
geology,地質学,名詞
astrology,占星術,名詞
botany,植物学,名詞
discuss,"～を話し合う, 議論する",動詞
agree,"(～に)(with)賛成する, (to)同意する, 一致する",動詞
exclaim,～と叫ぶ,動詞
quarrel,"口論, 口喧嘩； 口論する",名詞
talk～into doing,～に説得する,動詞
right,権利,名詞
call for,"～を要求する, 必要とする",動詞
retrospect,追想、回想,名詞
spectacle,"見世物, 光景, 眼鏡",名詞
affection,愛情,名詞
dominant,支配的な、より優位にたつ,名詞
rule,～を支配する； 規則,動詞
control,～を抑制する、支配する、制御する； 抑制、支配、制御,動詞
author,著者,名詞
exercise,練習； 運動； ～（力など）を行使する,動詞
win,勝つ； ～（試合など）に勝つ； を獲得する,動詞
lose,負ける； ～を失う； （試合など）に負ける,動詞
count on,～をあてにする、頼りにする,動詞
press,押す； 強く求める； 新聞・雑誌、報道,名詞
menace,脅威,名詞
sense,感覚； 判断力、思慮； 意味； ～に感づく,名詞
devise,考案する,動詞
rejoice,喜ぶ,名詞
gratify,喜ばせる,名詞
anger,怒り,名詞
fury,怒り,名詞
lament,悲しみ嘆く,名詞
sin,罪,名詞
ethics,倫理,名詞
murder,殺人（する）,名詞
testify,証言する,動詞
sentence,判決（を下す）,名詞
prison,刑務所,名詞
deter,抑止する,動詞
violence,暴力,名詞
unity,結束、統一,名詞
union,組合,名詞
dual,２つの、二重の,名詞
innumerable,無数の,名詞
volume,容積、量、かさ； (大型の)本、(本の)１巻； 多量の、かさばった,名詞
amount,量、総計、総額； ～に達する、結局～になる(to),名詞
total,完全な； 合計の：合計,形容詞
huge,巨大な、でっかい,形容詞
utmost,最大の,名詞
add,加える,名詞
subtract,引く,名詞
multiply,掛ける,名詞
multitude,多数,名詞
average,平均の、普通の； 平均,名詞
altogether,全部で； 全く、完全に,名詞
approximately,おおよそ,名詞
beast,獣、動物,名詞
brute,獣、動物,名詞
viewpoint,観点、見地,名詞
standpoint,立場、観点,名詞
cognition,認識,名詞
intelligence,知性； 諜報,名詞
bright,明るい、頭のいい,形容詞
smart,利口な,形容詞
wit,機転、知力,名詞
contemplation,熟考、沈思,名詞
meditate,瞑想する、深く考える,名詞
recollect,思い出す,名詞
infant,幼児,名詞
toddler,幼児,名詞
adult,大人； 大人の,名詞
elderly,年配の、お年寄りの,名詞
maternity,母性,名詞
birthrate,出生率,名詞
abortion,妊娠中絶,名詞
career,職歴、キャリア,名詞
background,背景； 経歴、生い立ち,名詞
farewell,お別れ,名詞
coffin,棺桶,名詞
corpse,死体,名詞
heir,相続人、跡取り,名詞
personal,個人的な,形容詞
private,個人的な,形容詞
self,自己,名詞
male,男性の； 男性,名詞
female,女性の； 女性,名詞
society,社会； 社交,名詞
acquainted,知り合いである,名詞
scorn,軽蔑,名詞
despise,軽蔑する,動詞
look down on,軽蔑する,動詞
hatred,憎悪,名詞
humiliate,屈辱を与える,名詞
put up with,耐える、我慢する,動詞
congratulate,祝う、お祝いを述べる,名詞
gratitude,感謝,名詞
adore,崇拝する、敬愛する,動詞
cooperate,協力する,動詞
make fun of,からかう,名詞
nuisance,迷惑行為、迷惑な人,名詞
standard,基準、標準、水準,名詞
test,テスト、判断基準,名詞
class,クラス、授業； 階級； 分類,名詞
alternative,(取りうる)選択肢、(～の)代案(to～)； 代わりの,名詞
event,(重要な)出来事、事件,名詞
accident,(偶然の)事故、事件； 偶然,名詞
affair,出来事、事件； 関心事； 情事,名詞
take place,(予定されていたことが)起こる、行われる,名詞
condition,状況、体調 ； 条件； ～を条件づける、制約する,名詞
take part,参加する(in～),動詞
indulge,～を没頭させる、甘やかす (～に)没頭する、耽る(in～),動詞
act,行動する； 行動； 法令,動詞
enact,～(法律)を制定する,動詞
politics,政治、政治学,名詞
conserve,～を保存する、守る,動詞
monarchy,君主政治,名詞
aristocracy,貴族階級、貴族社会,名詞
bureaucracy,官僚、官僚主義,名詞
communism,共産主義,名詞
socialism,社会主義,名詞
nationalism,国家主義,名詞
patriotism,愛国主義,名詞
tyranny,専制政治、暴政,名詞
ministry,省庁,名詞
diplomat,外交官,名詞
ambassador,大使,名詞
legislate,法律を制定する,動詞
Senate,上院,名詞
Diet,国会、議会,名詞
run for,～に出馬する,動詞
mayor,市長,名詞
governor,知事,名詞
wheat,小麦,名詞
weed,雑草,名詞
seed,種,名詞
sow,～(種)をまく,動詞
plow,鍬； ～を耕す,動詞
peasant,小作農、農夫,名詞
ranch,牧場,名詞
media,メディア、媒体,名詞
broadcast,～を放送する； 放送,動詞
journalism,ジャーナリズム、報道,名詞
Internet,インターネット,名詞
advertisement,広告,名詞
edit,～を編集する,動詞
cartoon,漫画、アニメ,名詞
create,～を創造する、生み出す,動詞
merchant,商人,名詞
labor,労働,名詞
pharmacy,薬局,名詞
vein,血管、静脈,名詞
artery,動脈,名詞
disease,病気,名詞
ache,(ずきずき)痛む,名詞
cough,咳をする； 咳,動詞
fever,熱,名詞
paralyze,～麻痺させる,動詞
ambulance,救急車,名詞
go through,～を経験する,動詞
cancer,癌,名詞
germ,ばい菌、細菌,名詞
infect,～に感染させる,動詞
organism,生物,名詞
clone,クローン； ～のクローンを作る,動詞
anatomy,解剖学,名詞
chemistry,科学,名詞
vapor,蒸気、気体,名詞
hydrogen,水素,名詞
oxygen,酸素,名詞
atom,原子,名詞
Buddhism,仏教,名詞
Muslim,イスラム教徒、イスラム教の,名詞
Christianity,キリスト教,名詞
Catholic,カトリックの、カトリック教徒,名詞
Protestant,プロテスタントの； 新教徒,名詞
clergy,聖職者,名詞
preach,説く、説教する,動詞
pilgrim,巡礼者,名詞
saint,聖人； 聖人のような人,名詞
holy,神聖な,形容詞
shrine,神社,名詞
temple,寺院、神殿,名詞
ceremony,儀式、式典,名詞
enchant,魔法をかける； 魅了する,名詞
witch,魔女,名詞
tradition,伝統,名詞
accustomed,慣れている,名詞
convention,慣習、因習、しきたり； 大会,名詞
legend,伝説,名詞
nature,自然； 本質； 性質,名詞
develop,～を発達する、開発する； 発症する； 発達する、発育する,動詞
pollute,～を汚染する,動詞
garbage,ゴミ,名詞
trash,ゴミ； ～を捨てる,動詞
petroleum,石油,名詞
global warming,地球温暖化,名詞
greenhouse effect,温室効果,名詞
carbon dioxide,二酸化炭素,名詞
tropical rain forest,熱帯雨林,名詞
acid rain,酸性雨,名詞
ozone layer,オゾン層,名詞
climate,気候,名詞
temperature,温度、気温,名詞
moist,湿った,名詞
hemisphere,半球,名詞
continent,大陸,名詞
Arctic,北極地方,形容詞
pole,極,名詞
longitude,経度,名詞
equator,赤道,名詞
fix,～を固定する； ～を修理する,動詞
sip,～を一口飲む,動詞
spur,～に拍車をかける、駆り立てる,名詞
vow,～を誓う； 誓い,動詞
chill,～を冷やす、に寒気を感じさせる； 寒気、冷たさ,動詞
staff,社員、職員,名詞
roll,転がる； ～を転がす、巻く,名詞
tale,話、物語,名詞
awe,畏敬、畏怖； 畏怖させる,名詞
deed,行動、行為,名詞
path,小道、道筋,名詞
lump,(小さな)かたまり,名詞
heap,(雑然と積み重なった)山,名詞
fuss,大騒ぎ,名詞
dull,退屈な； 頭の鈍い,形容詞
bare,裸の、むき出しの； 最低限の、ギリギリの,名詞
net,正味の、掛け値なしの,名詞
dawn,夜明け； 始まり 夜が明ける,名詞
possibly,ことによると； いったい； 絶対に(…ない),名詞
be about to do,今にも～しそうである,動詞
on the verge of,今にも～しそうである,動詞
on the brink of,今にも～しそうである,動詞
enthusiastic,(～に対し)熱意がある、熱心な(about),形容詞
intent,(～に)熱心な、一生懸命の(on[upon]),名詞
yearn,"(～することを)熱望する(to do, for)",動詞
long for,～を待ち望む； 懐かしく思う,動詞
fit,合う、はまる； ～に(サイズが)合う； 健康な、体調がよい,名詞
suit,～に似合う； (都合が)合う,動詞
go with,～と(組み合わせが)合う； ～に同意する、を受け入れる,名詞
diet,食事、食習慣,名詞
weight,重さ、体重,名詞
hunger,空腹,名詞
dwell,住む、宿る,名詞
residence,住居、居住,名詞
clothes,衣服,名詞
