temporary,一時的な,形容詞
guilty,罪悪感のある,形容詞
royal,王の,形容詞
pure,純粋な,形容詞
incredible,信じられない,形容詞
eager,熱望して,形容詞
adequate,十分な,形容詞
via,～経由で,前置詞
assess,を評価する,動詞
approve,賛成する,動詞
remark,と述べる,動詞
exhibit,を示す,動詞
distribute,を分配する,動詞
command,を命じる,動詞
occupy,を占める,動詞
pop,ひょいと動く,動詞
pile,を積み重ねる,動詞
greet,に挨拶する,動詞
apologize,謝る,動詞
frustrate,をいら立たせる,動詞
relieve,を和らげる,動詞
derive,由来する,動詞
deserve,に値する,動詞
peer,じっと見る,動詞
defeat,を負かす,動詞
convert,を変える,動詞
wed,と結婚する,動詞
delight,を喜ばせる,動詞
boost,を押し上げる,動詞
endure,に耐える,動詞
correspond,一致する,動詞
rescue,を救う,動詞
resolve,を解決する,動詞
register,を記録する,動詞
interrupt,を中断させる,動詞
rid,から取り除く,動詞
prohibit,を禁止する,動詞
compose,を構成する,動詞
misunderstand,を誤解する,動詞
punish,を罰する,動詞
ruin,をだめにする,動詞
defend,を防御する,動詞
qualify,に資格を与える,動詞
passion,情熱,名詞
enthusiasm,熱情,名詞
phase,段階,名詞
mode,方式,名詞
span,期間,名詞
gravity,重力,名詞
orbit,軌道,名詞
asteroid,小惑星,名詞
core,核心,名詞
soul,精神,名詞
nerve,神経,名詞
infection,感染,名詞
mall,モール,名詞
grocery,食料雑貨,名詞
humor,ユーモア,名詞
instinct,本能,名詞
faith,信仰,名詞
courage,勇気,名詞
incentive,動機,名詞
prospect,見込み,名詞
obstacle,障害,名詞
architecture,建築,名詞
stem,茎,名詞
illusion,錯覚,名詞
discrimination,差別,名詞
shame,恥,名詞
drought,干ばつ,名詞
flavor,風味,名詞
portion,部分,名詞
recipe,調理法,名詞
luxury,ぜいたく品,名詞
chip,小片,名詞
sake,ため,名詞
prefecture,県,名詞
council,議会,名詞
administration,管理,名詞
curriculum,教育課程,名詞
precious,貴重な,形容詞
generous,寛大な,形容詞
casual,何気ない,形容詞
optimistic,楽観的な,形容詞
rough,粗い,形容詞
unpleasant,不愉快な,形容詞
arctic,北極の,形容詞
ultimate,究極の,形容詞
deaf,耳が聞こえない,形容詞
manual,体を使う,形容詞
mechanical,機械的な,形容詞
instant,即時の,形容詞
spare,余分の,形容詞
immune,免疫を持つ,形容詞
harsh,厳しい,形容詞
collective,集団の,形容詞
inevitable,避けられない,形容詞
profound,重大な,形容詞
steady,着実な,形容詞
mature,成熟した,形容詞
likewise,同様に,副詞
chase,を追跡する,動詞
sue,を告訴する,動詞
gaze,じっと見る,動詞
slip,滑る,動詞
load,に積む,動詞
overwhelm,を圧倒する,動詞
wander,歩き回る,動詞
float,漂う,動詞
pour,を注ぐ,動詞
substitute,を代わりに使う,動詞
pronounce,を発音する,動詞
shrink,縮む,動詞
restore,を回復させる,動詞
trigger,を引き起こす,動詞
grab,をつかむ,動詞
retain,を保持する,動詞
reproduce,を複製する,動詞
bob,上下に動く,動詞
entertain,を楽しませる,動詞
interfere,干渉する,動詞
underlie,の根底にある,動詞
anticipate,を予期する,動詞
regulate,を規制する,動詞
scan,を走査する,動詞
submit,を提出する,動詞
pause,中止する,動詞
lean,傾く,動詞
bump,ぶつかる,動詞
fold,を折り畳む,動詞
hesitate,躊躇する,動詞
pump,を送り込む,動詞
mount,を据えつける,動詞
undergo,を経験する,動詞
confront,に立ち向かう,動詞
consult,に相談する,動詞
fulfill,を実現させる,動詞
privilege,特権,名詞
formation,形成,名詞
dimension,側面,名詞
neuron,ニューロン,名詞
sensation,感覚,名詞
chart,図,名詞
geography,地理,名詞
panel,一団,名詞
semester,学期,名詞
workforce,労働人口,名詞
mill,工場,名詞
abuse,乱用,名詞
vice,悪,名詞
fate,運命,名詞
tragedy,悲劇,名詞
scenario,筋書き,名詞
allergy,アレルギー,名詞
wound,傷,名詞
antibiotic,抗生物質,名詞
vaccine,ワクチン,名詞
metaphor,隠喩,名詞
folk,人々,名詞
fare,料金,名詞
transition,移り変わり,名詞
maximum,最大限,名詞
galaxy,銀河,名詞
mineral,鉱物,名詞
skeleton,骨格,名詞
counterpart,相当する物,名詞
stroke,脳卒中,名詞
pedestrian,歩行者,名詞
trail,小道,名詞
ecology,生態学,名詞
sibling,きょうだい,名詞
ratio,比率,名詞
mixture,混合物,名詞
charm,魅力,名詞
ambition,願望,名詞
prominent,卓越した,形容詞
informal,形式ばらない,形容詞
neutral,中立の,形容詞
alert,警戒して,形容詞
magnetic,磁気の,形容詞
polar,極地の,形容詞
fluent,流ちょうな,形容詞
external,外部の,形容詞
awful,ひどい,形容詞
unrelated,無関係の,形容詞
cruel,残酷な,形容詞
fake,偽の,形容詞
urgent,緊急の,形容詞
spiritual,精神の,形容詞
keen,熱心な,形容詞
nonetheless,それでも,副詞
negotiate,交渉する,動詞
donate,を寄付する,動詞
arrest,を逮捕する,動詞
crack,ひびが入る,動詞
tap,を軽くたたく,動詞
split,を分割する,動詞
forecast,を予想する,動詞
exclude,を除外する,動詞
burst,破裂する,動詞
heal,を治す,動詞
forbid,を禁じる,動詞
install,をインストールする,動詞
cite,を引き合いに出す,動詞
quote,を引用する,動詞
highlight,を目立たせる,動詞
distract,をそらす,動詞
cheat,をだます,動詞
obey,に従う,動詞
bend,を曲げる,動詞
govern,を統治する,動詞
log,ログオンする,動詞
bully,をいじめる,動詞
leap,跳ぶ,動詞
astonish,を驚かす,動詞
thrill,をぞくぞくさせる,動詞
nod,うなずく,動詞
bow,おじぎする,動詞
blend,を混ぜる,動詞
complicate,を複雑にする,動詞
pitch,を投げる,動詞
persist,続く,動詞
dedicate,をささげる,動詞
equip,に備えつける,動詞
premise,前提,名詞
input,入力,名詞
merit,利点,名詞
sympathy,同情,名詞
compliment,賛辞,名詞
infrastructure,インフラ,名詞
ray,光線,名詞
joint,関節,名詞
expedition,遠征,名詞
adolescent,青年,名詞
shade,陰,名詞
jury,陪審,名詞
ethic,倫理,名詞
penalty,罰,名詞
faculty,能力,名詞
scheme,計画,名詞
nutrition,栄養,名詞
particle,粒子,名詞
molecule,分子,名詞
nationality,国籍,名詞
poll,世論調査,名詞
clinic,診療所,名詞
dementia,認知症,名詞
dilemma,ジレンマ,名詞
queue,列,名詞
curve,カーブ,名詞
narrative,物語,名詞
fingerprint,指紋,名詞
file,ファイル,名詞
wilderness,荒野,名詞
pesticide,殺虫剤,名詞
panic,パニック,名詞
fabric,織物,名詞
fantasy,空想,名詞
fancy,好み,名詞
virtue,美徳,名詞
grateful,感謝している,形容詞
valid,妥当な,形容詞
dynamic,活動的な,形容詞
brave,勇敢な,形容詞
brilliant,すばらしい,形容詞
tremendous,途方もない,形容詞
oral,口頭の,形容詞
innocent,無罪の,形容詞
subsequent,その後の,形容詞
shallow,浅い,形容詞
inferior,より劣った,形容詞
obese,肥満した,形容詞
pregnant,妊娠した,形容詞
intimate,親密な,形容詞
medieval,中世の,形容詞
simultaneously,同時に,副詞
versus,対,前置詞
proceed,進む,動詞
orient,を慣らす,動詞
surf,見て回る,動詞
filter,をろ過する,動詞
bind,を縛る,動詞
resort,訴える,動詞
reinforce,を強化する,動詞
accumulate,を蓄積する,動詞
bet,と確信する,動詞
advocate,を主張する,動詞
constitute,を構成する,動詞
undertake,を引き受ける,動詞
fade,薄れる,動詞
chew,をかむ,動詞
swallow,を飲み込む,動詞
seal,を密閉する,動詞
migrate,移住する,動詞
exaggerate,を誇張する,動詞
vanish,消える,動詞
polish,を磨く,動詞
wipe,を拭く,動詞
sweep,を掃く,動詞
mislead,を誤解させる,動詞
spoil,を台無しにする,動詞
compound,を悪化させる,動詞
explode,爆発する,動詞
commute,通勤する,動詞
decorate,を装飾する,動詞
postpone,を延期する,動詞
cease,をやめる,動詞
compromise,妥協する,動詞
elect,を選出する,動詞
extract,を取り出す,動詞
inherit,を受け継ぐ,動詞
rear,を育てる,動詞
empathy,共感,名詞
cue,合図,名詞
enterprise,企業,名詞
output,生産高,名詞
congress,議会,名詞
millennium,千年間,名詞
mankind,人類,名詞
muslim,イスラム教徒,名詞
estate,財産,名詞
landmine,地雷,名詞
caution,用心,名詞
controversy,論争,名詞
consensus,総意,名詞
retail,小売り,名詞
fiber,繊維,名詞
scent,香り,名詞
beverage,飲み物,名詞
supplement,栄養補助剤,名詞
diabetes,糖尿病,名詞
province,州,名詞
reef,礁,名詞
microbe,微生物,名詞
excess,過剰,名詞
gallery,美術館,名詞
fame,名声,名詞
deadline,締め切り,名詞
undergraduate,学部学生,名詞
slavery,奴隷制度,名詞
prey,獲物,名詞
mess,散らかった状態,名詞
recession,不況,名詞
grave,墓,名詞
column,コラム,名詞
scenery,景色,名詞
plot,筋,名詞
sculpture,彫刻,名詞
tablet,タブレット,名詞
dense,密集した,形容詞
exotic,外来の,形容詞
acid,酸性の,形容詞
bitter,苦い,形容詞
sensible,賢明な,形容詞
noble,高貴な,形容詞
vague,漠然とした,形容詞
parallel,平行の,形容詞
tense,張り詰めた,形容詞
vertical,垂直の,形容詞
indigenous,原産の,形容詞
aboriginal,アボリジニの,形容詞
seasonal,季節の,形容詞
abundant,豊富な,形容詞
hybrid,ハイブリッドの,形容詞
ridiculous,ばかげた,形容詞
fairy,妖精の,形容詞
sensory,感覚の,形容詞
chronic,慢性の,形容詞
voluntary,自発的な,形容詞
inclined,傾向がある,形容詞
infer,を推論する,動詞
tackle,に取り組む,動詞
venture,危険を冒して進む,動詞
accelerate,を加速させる,動詞
accustom,を慣れさせる,動詞
amuse,をおもしろがらせる,動詞
flourish,繁栄する,動詞
nurture,をはぐくむ,動詞
click,をクリックする,動詞
spin,回転する,動詞
clip,を切り抜く,動詞
drag,を引きずる,動詞
cast,を投じる,動詞
tempt,を気にさせる,動詞
yawn,あくびをする,動詞
blink,まばたきする,動詞
dye,を染める,動詞
spill,をこぼす,動詞
irritate,をいらいらさせる,動詞
insult,を侮辱する,動詞
rob,から奪う,動詞
drain,を流出させる,動詞
suspend,を停職にする,動詞
drift,漂う,動詞
forgive,を許す,動詞
revise,を修正する,動詞
recruit,を募る,動詞
crush,を押しつぶす,動詞
pin,をピンで留める,動詞
uncover,を暴く,動詞
exploit,を活用する,動詞
implement,を実行する,動詞
integrate,を統合する,動詞
